Nivel_Ingresos,Estado_Siniestro,Cliente_ID,Antigüedad_Maxima,Saldo_Pendiente,Saldo_Pendiente_Seg,Puntaje_Morosidad1,Puntaje_Morosidad2,Puntaje_Morosidad3,Puntaje_Morosidad4,Puntaje_Morosidad5,Puntaje_Morosidad6,Morosidad_total,Siniestros1,Siniestros2,Siniestros3,Siniestros4,Siniestros5,Siniestros6,Siniestros_total
Bajo,No_siniestro,587290,40,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,588346,113,2258.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,Si_siniestro,589779,10,1104.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,590198,111,1456.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,591849,6,806.82,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0
Bajo,No_siniestro,592078,89,5328.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,592269,38,819.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,592760,40,246.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,593896,103,1325.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,594474,196,260.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,594695,133,1601.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,594749,24,287.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,595736,45,977.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,595875,14,546.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,595962,137,338.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,596003,91,7875.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,598180,40,600.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,598217,12,910.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,598451,10,852.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,599180,40,578.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,600168,12,2962.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,601523,91,796.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,601673,150,606.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,603837,36,139.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,605629,87,240.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,605922,24,346.08,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,606114,8,5729.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,606163,12,466.88,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0
Bajo,No_siniestro,606568,34,89.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,606760,40,1757.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,607323,8,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,607363,31,2866.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,607776,122,1122.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,608087,6,3332.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,608875,8,775.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,609895,190,1828.09,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Bajo,No_siniestro,610591,69,408.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,611057,33,71.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,612074,20,200.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,616121,6,1010.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,616142,24,10.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,617326,22,847.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,617390,40,522.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,617565,25,527.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,617796,40,887.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,619021,6,1878.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,619072,11,1109.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,619600,40,114.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,621093,7,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,621445,31,1808.95,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Bajo,No_siniestro,621505,89,197.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,622840,40,1356.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,623612,12,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,624282,10,194.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,624501,51,123.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,624766,140,537.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,Si_siniestro,626172,8,918.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,626214,6,1768.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,626324,6,84.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,628362,15,1828,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,628879,33,382.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,629533,56,442.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,629790,43,803.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,630696,18,1534.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,631231,49,15.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,631461,91,15.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,633064,18,319.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,633103,21,209.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,633557,18,16.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,633676,62,460.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,634522,48,6144.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,635427,23,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,635844,9,4260.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,635944,18,226.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,636776,40,690.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,637819,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,639208,8,1365.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,639756,32,746.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,640331,33,900.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,642293,29,747.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,643574,12,1390.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,644207,30,716.57,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,645486,15,469.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,645741,11,1851.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,645892,6,2147.89,15205.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,646213,18,2683.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,646478,99,234.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,646929,10,2897.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,647324,25,2454.3,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0
Bajo,No_siniestro,647763,17,519.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,650732,93,830.79,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,650737,7,419.72,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0
Bajo,No_siniestro,652928,165,151.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,653259,22,1038.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,655748,89,2032.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,657148,6,658.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,657194,68,1304.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,657515,7,2109.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,657659,27,2524.56,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,658135,125,171.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,658200,43,3630.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,660122,12,3949.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,660335,66,1046.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,Si_siniestro,660919,32,20.51,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0
Bajo,No_siniestro,661361,55,8935.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,662200,43,3883.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,662840,43,3865.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,664322,130,1030.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,665847,35,1691.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,667336,31,3436.18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,667613,66,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,667969,150,1874.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,668021,154,2114.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,668192,7,866.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,670926,172,907.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,673990,43,680.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,674016,8,8333.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,675101,18,900.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,675419,6,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,675532,95,10.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,676398,30,2432.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,676718,20,579.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,681512,100,8975.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,682749,63,3786.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,683047,13,1575.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,683452,8,1191.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,683636,59,398.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,683794,18,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,683933,149,2317.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,686031,9,870.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,687670,43,464.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,688122,37,1399.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,688131,21,120.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,688918,6,991.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,690089,27,1403.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,Si_siniestro,693495,13,1086.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,695423,6,46.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,695794,23,420.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,696115,67,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,696686,53,31.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,697261,36,2615.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,699040,43,53.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,699831,8,122.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,699847,13,493.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,700374,6,2425.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,701015,57,705.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,701389,11,224.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,703026,30,1256.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,703350,43,222.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,704464,7,533.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,705882,90,254.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,706046,12,1103.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,707494,17,1474.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,707722,9,3659.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,708143,9,308.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,709176,14,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,709566,19,936.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,710663,9,3127.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,710896,8,1525.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,710958,19,706.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,712061,13,1383.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,Si_siniestro,712206,13,2191.2,0,1,1,1,1,0,0,4,0,0,0,0,0,0,0
Bajo,No_siniestro,712376,14,16.14,0,0,0,3,2,2,1,8,0,0,0,0,0,0,0
Bajo,No_siniestro,712465,10,242.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,713694,9,185.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,713786,14,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,714842,6,95.28,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Bajo,Si_siniestro,715386,6,860.48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,715842,9,283.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,716346,21,1045.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,717495,57,1671.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,Si_siniestro,718387,7,855.92,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,719721,6,23.84,0,0,0,1,1,1,1,4,0,0,0,0,0,0,0
Bajo,No_siniestro,720579,80,45.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,720983,95,88.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,Si_siniestro,721709,7,1892.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,722370,43,11920.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,723202,54,1274.81,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,723385,66,766.71,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,723398,50,692.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,723974,175,3178.74,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
Bajo,No_siniestro,724326,67,479.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,726715,10,5288.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,727625,7,1174.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,727787,20,1113.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,728814,102,459.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,729243,9,2180.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,729394,11,530.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,729811,6,959.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,729851,130,3013.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,730588,198,1226.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,730702,39,27.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,730867,55,2305.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,730997,21,4593.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,731123,8,1235.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,731587,15,2006.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,733914,55,1185.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,735257,30,0.26,0,3,2,1,0,0,0,6,0,0,0,0,0,0,0
Bajo,No_siniestro,735963,21,18.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,735966,34,135.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,736047,187,2549.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,736139,11,781.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,736923,141,390.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,736937,27,323.33,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
Bajo,No_siniestro,738759,11,2356.72,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0
Bajo,No_siniestro,740971,26,430.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,741101,26,1290.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,741131,7,428.39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,741551,58,61.32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,744977,81,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,745445,11,193.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,748048,9,656.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,749375,16,867.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,749453,9,1125.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,749809,10,698.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,749869,15,346.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,753033,59,1279.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,753544,7,711.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,Si_siniestro,754497,14,340.92,0,3,2,1,0,0,0,6,0,0,0,0,0,0,0
Bajo,No_siniestro,754781,13,435.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,755027,16,780.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,757294,17,8465.2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0
Bajo,No_siniestro,758514,165,118.09,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,759507,18,3567.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,759692,10,2159.28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,763089,99,996.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,764448,9,24.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,766708,34,3377.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,766925,33,1143.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,767733,48,10.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,767813,11,2766.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,767903,55,59.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,767939,20,416.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,768120,43,205.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,768413,118,346.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,770320,43,940.51,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Bajo,No_siniestro,772350,43,2334.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,772484,17,1646.33,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,773958,7,566.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,774601,6,1019.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,776384,10,734.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,776645,85,889.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,777359,51,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,779394,31,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,779966,70,259.18,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
Bajo,No_siniestro,780476,23,1798.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,780658,20,9413.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,781303,11,1661.99,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0
Bajo,No_siniestro,781596,8,1339.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,782393,6,2686.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,782519,7,155.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,782750,43,68.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,783901,6,299.28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Bajo,No_siniestro,785234,23,933.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,785257,10,0.03,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Bajo,No_siniestro,785403,11,333.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,Si_siniestro,786085,12,1432.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,788134,25,590.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,788138,9,2803.77,0,1,1,1,1,1,0,5,0,0,0,0,0,0,0
Bajo,No_siniestro,788451,7,1429.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,788463,6,1602.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,5973,45,1356.88,0,1,1,1,1,1,1,6,0,0,0,0,0,0,0
Bajo,No_siniestro,7878,5,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,9966,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,16614,0,101.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,16642,0,635.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,20837,0,2345.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajo,No_siniestro,38810,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
